setting,row,question,pred,string_match,judge,judge_raw
triviaqa_mistral,1642,What is the name of the O’Haras’ plantation in ‘Gone with the Wind’?,Tara Plantation,1,0,incorrect
triviaqa_mistral,1643,Which common flower has the Latin name Bellis Perennis ?,Daisy (common name); Bellis Perennis (Latin name),1,1,correct
triviaqa_mistral,1644,From what illness did Mary II die in 1694?,Mary II died of smallpox in 1694.,1,1,correct
triviaqa_mistral,1645,"Which type of roof is pitched at two different angles, the lower part being steeper than the upper?",Mansard roof.,1,1,correct
triviaqa_mistral,1646,Still on pigs. Which country rears 40% of the world's total of around 764 million pigs?,China. (Approximately 302 million pigs in 2019),1,0,incorrect
triviaqa_mistral,1647,What is the capital of the American state of Nevada?,The capital of Nevada is Carson City.,1,1,correct
triviaqa_mistral,1648,"Blacksmith is a general term for a worker in iron, but what specific name is given to someone who shoes horses?",Farrier,1,1,correct
triviaqa_mistral,1649,"In the UK tv series ‘Mr Bean’, what model car does Mr Bean drive?",Mr Bean drives a Mini Cooper in the UK tv series.,1,1,correct
triviaqa_mistral,1650,"""Who wrote the novels """"Berlin Game"""", """"Mexico Set"""" and """"London Match""""?""","Le Carré, John wrote these novels.",0,0,incorrect
triviaqa_mistral,1651,"Which Bradford car manufacturer, up until 1954, built the Javelin and Jupiter models?",Bradford Motor Company built the Javelin and Jupiter models up until 1954.,0,0,incorrect
triviaqa_mistral,1652,Which island of just over 30 square miles lies between North Uist and South Uist?,The island is Benbecula.,1,1,correct
triviaqa_mistral,1653,The office of the President of which South American country is La Casa Rosada (The Pink House)?,Argentina,1,1,correct
triviaqa_mistral,1654,The River Yarra flows through which city?,"Melbourne, Australia",1,1,correct
triviaqa_mistral,1655,In which Hampshire village is the National Motor Museum?,Beaulieu Village,1,1,correct
triviaqa_mistral,1656,In which town in Flanders could you visit the World War I memorial called the Menin Gate?,"The Menin Gate is in Ypres, Flanders.",1,1,correct
triviaqa_mistral,1657,What model of Ford was named after a city in Southern Spain,Ford Granada.,1,1,correct
triviaqa_mistral,1658,Whose father wrote and sang the popular 'Secret Lemonade Drinker' song in the award-winning British 1970s-80s R Whites Lemonade TV advert ?,Adrian Edmondson wrote and sang the 'Secret Lemonade Drinker' song.,0,0,incorrect
triviaqa_mistral,1659,"In the Bible, how many psalms make up the Book of Psalms?",The Book of Psalms contains 150 psalms.,1,1,correct
triviaqa_mistral,1660,Who had a top album in 1985 with Like A Virgin,Madonna,1,1,correct
triviaqa_mistral,1661,In which English city is the HQ of the Ordnance Survey?,"Southampton: The Ordnance Survey's headquarters is located in Southampton, England.",1,1,correct
triviaqa_mistral,1662,On which part of the body would a mukluk be worn?,Mukluks are worn on the feet.,1,1,correct
triviaqa_mistral,1663,"Suu Kyi, who was sentenced to home detention for six years in 2003, is the Leader of the Opposition in which country?",Myanmar (Burma),1,1,correct
triviaqa_mistral,1664,The NASA spacecraft Messenger reached what planet destination in 2008?,Messenger reached Mercury in 2008.,1,1,correct
triviaqa_mistral,1665,"What science is sometimes called 'the central science' because it connects maths and physics with other main branches of science such as astronomy, engineering, biology, etc?","""Chemistry: the central science""",1,1,correct
triviaqa_mistral,1666,Which gland controls the release of hormones?,Endocrine glands release hormones.,0,0,incorrect
triviaqa_mistral,1667,Buddy Holly and the Big Bopper were two of the three musicians who died in a plane crash in February 1959. Who was the other one?,"Ritchie Valens. Answer: Ritchie Valens, Buddy Holly, and the Big Bopper",1,1,correct
triviaqa_mistral,1668,"Breve, Mocha and Americano are all types of which drink?",Coffee beverages.,1,1,correct
triviaqa_mistral,1669,"Petroliam Nasional Berhad, the huge Malaysian gas/oil corporation gave its abbreviated name to what world-leading Kuala Lumpa landmark?",Petronas Twin Towers,1,1,correct
triviaqa_mistral,1670,"The Washington Post reporters, Carl Bernstein and Bob Woodward, wrote an account of the Watergate scandal, published in 1974. What was the book called?","""All the President's Men""",1,1,correct
triviaqa_mistral,1671,"""In the TV series, """"Dad's Army"""", what was the name of Captain Mainwaring's wife?""","""Rose Winters, played by Arthur Lowe's wife, Ann Shelagh-Finn.""",0,0,incorrect
triviaqa_mistral,1672,Which model village did Samuel Greg build to house workers at his nearby Quarry Bank Mill?,"Samuel Greg built the model village of ""Waterside"" for Quarry Bank Mill workers.",0,0,incorrect
triviaqa_mistral,1673,From which film did The Harry Lime Theme come,"""The Third Man"" (1949)",1,1,correct
triviaqa_mistral,1674,"What is the surname of the father and son who rode Grand National winners, L'Escargot in 1975 and Bobbyjo in 1999?",The surname is Fennell. (Father Bob and son Jonjo),0,0,incorrect
triviaqa_mistral,1675,"Name the year; Baring's Bank collapsed, Blackburn Rovers won the Premier League and Cliff Richard was knighted?",The year is 1995.,1,1,correct
triviaqa_mistral,1676,Golfer Ernie Els was born in which country?,Ernie Els was born in South Africa.,1,1,correct
triviaqa_mistral,1677,The fictional station in BBC's flagship Eastenders soap serial is?,Walford Station,1,0,incorrect
triviaqa_mistral,1678,In which country is Angostura where the bitters were first produced?,"Venezuela. Angostura bitters were first produced in Angostura, a town in Venezuela.",1,1,correct
triviaqa_mistral,1679,"Cayenne, after which the spicy condiment is named, is a city in which country?","Cayenne is a city in France, specifically in French Guiana.",1,1,correct
triviaqa_mistral,1680,In which Asian city is the 830 metres high Burj Khalifa?,"Dubai, United Arab Emirates (in Asia, part of the Middle East)",1,1,correct
triviaqa_mistral,1681,In which year did Captain Scott reach the South Pole?,Captain Scott reached the South Pole in 1912.,1,1,correct
triviaqa_mistral,1682,"Canadian Florence Nightingale Graham dropped out of nursing school in Toronto and joined her elder brother in New York City, working as a bookkeeper for the E.R. Squibb Pharmaceuticals Company. By what name is she better known?","Better known as ""Mrs. Paul Newman"" or ""Lois Lane"" in cooking industry. She later founded",0,0,incorrect
triviaqa_mistral,1683,"Who, more famous for his opera ‘Faust’, wrote the music used for the anthem of the Vatican City?",Gounod (Charles) wrote Vatican City anthem's music (from 'Faust,1,1,correct
triviaqa_mistral,1684,"Who was the cartoon adversary of Pixie and Dixie, who would often say I hate those meeces to pieces?",The Grumpy Cat or Sourpuss was the adversary of Pixie and Dixie in the cart,0,0,incorrect
triviaqa_mistral,1685,What city will host the 2016 Olympics?,"Rio de Janeiro, Brazil.",1,1,correct
triviaqa_mistral,1686,What country has the greatest proportion of Hindus in its population with 80.6% (hint: not India)?,Nepal. (This country has the highest percentage of Hindu population besides India.),1,1,correct
triviaqa_mistral,1687,"""Didier Delsalle who wrote the following words confirming his May 14, 2005 achievement became the first person to land a helicopter where? """"No, nobody went out of the helicopter as I was alone and quite busy to stabilize the helicopter on this windy ...! The terrain characteristics prevent any full landing on the ... as you can see on the videos and only a hover landing...""""""","The quote does not confirm a specific location for Didier Delsalle's May 14, 20",0,0,incorrect
triviaqa_mistral,1688,In which year did Brookside first appear on Channel 4?,Brookside first aired on Channel 4 in 1982.,1,1,correct
triviaqa_mistral,1689,The ancient Egyptian goddess Serket took the form of which creature?,Serket was depicted as a scarab beetle or a cobra in ancient Egyptian mythology.,0,0,incorrect
triviaqa_mistral,1690,"Name the ingredients that make up that classic American favorite, the Big Mac","Special Sauce, two all-beef patties, lettuce, cheese, pickles, onions,",1,1,correct
triviaqa_mistral,1691,Mr and Mrs Potato Head appear in which film franchise?,"Mr. and Mrs. Potato Head are toy characters from the ""Toy Story"" film franchise.",1,1,correct
triviaqa_mistral,1692,Who wrote the BBC tv serial drama ‘The Singing Detective’ (1986)?,"Dennis Potter wrote ""The Singing Detective"" (1986) BBC tv serial drama.",1,1,correct
triviaqa_mistral,1693,Who was the Romanian gymnast who scored the first ever perfect ten at the Olympic Games of 1976?,Nadia Comăneci scored the first perfect ten.,1,1,correct
triviaqa_mistral,1694,"Which fictional cartoon character, and leader of a gang, lives in Hoagy’s Alley?",Papa Smurf from The Smurfs.,0,0,incorrect
triviaqa_mistral,1695,For which bank was Nick Leeson working at the time of his criminal dealings?,Barings Bank,1,1,correct
triviaqa_mistral,1696,Who was Wolfe’s opposing French general who died with him on the Plains of Abraham?,"Montcalm, Marquis de.",1,1,correct
triviaqa_mistral,1697,Cathay is a poetic name for which country?,Cathay is a poetic name for China.,1,1,correct
triviaqa_mistral,1698,What was Queen Victoria's first Christian name?,Victoria,0,0,incorrect
triviaqa_mistral,1699,What was the name of the cat in Rising Damp?,The cat in Rising Damp was named Titch.,0,0,incorrect
triviaqa_mistral,1700,"""Mukhtar Al-Bakri, Sahim Alwan, Faysal Galab, Shafal Mosed, Yaseinn Taher and Yahya Goba were collectively known as the """"Lackawanna Six"""" and by what other name?""","The Lackawanna Six were also known as the ""Lackawanna Seven"" or the ""Lackaw",1,0,incorrect
triviaqa_mistral,1701,"Spider, Idiot’s Delight, Canfield, Pyramid and Clock are all forms of what card game?","These are all variations of the card game ""Solitaire."" However, Idiot's Delight and Sp",0,0,incorrect
triviaqa_mistral,1702,What was the first song played on MTV on 1 August 1981?,"""Video Killed the Radio Star"" by The Buggles.",1,1,correct
triviaqa_mistral,1703,Cleeve Hill is the highest point in which range of English hills?,Cleeve Hill is the highest point in the Cotswold Hills.,1,1,correct
triviaqa_mistral,1704,In what year did Elvis Presley and his parents move from Tupelo to Memphis?,Elvis moved to Memphis in 1953. (Parents moved earlier.),0,0,incorrect
triviaqa_mistral,1705,What is the name of the sidekick of cartoon superhero DangerMouse?,"Penfold, the hamster, is DangerMouse's sidekick.",0,1,correct
triviaqa_mistral,1706,What animal's name means earth pig in Dutch,"The animal you're looking for is a ""Dutch pig,"" but the more accurate translation of ""earth pig",1,0,incorrect
triviaqa_mistral,1707,Where are New Zealand's parliament buildings?,"Parliament Buildings are in Wellington, New Zealand.",1,1,correct
triviaqa_mistral,1708,How was Moose the dog better known when he starred in a popular US sitcom?,"Moose was better known as ""Moose the Dog from Full House.""",0,0,incorrect
triviaqa_mistral,1709,"According to legend, who was King Arthur's father?",Uther Pendragon (legendary king of Britain),1,1,correct
triviaqa_mistral,1710,Canaletto is famous for his landscapes of Venice and which other city?,London (Besides Venice),1,1,correct
triviaqa_mistral,1711,Give any year in the life of the painter Raphael.,Raphael: 1483-1520.,0,1,correct
triviaqa_mistral,1712,"""Which make of car is advertised under the slogan """"Vorsprung Durch Technik""""?""",Audi,1,1,correct
triviaqa_mistral,1713,Burnside was a spin off from which Australia series,"""Homicide: Life on the Street"" (US version)",0,0,incorrect
triviaqa_mistral,1714,The 1965 film ‘The Heroes of Telemark’ is set in which European country?,Norway,1,1,correct
triviaqa_mistral,1715,Who wrote the plays 'The Real Inspector Hound' and 'Arcadia'?,Tom Stoppard wrote 'The Real Inspector Hound' and 'Arcadia'.,1,1,correct
triviaqa_mistral,1716,Who played the female lead in the 1957 film 'An Affair To Remember'?,Deborah Kerr played the female lead.,1,1,correct
triviaqa_mistral,1717,Charles Rennie Mackintosh was a leading exponent of which art movement around the 1900's?,Charles Rennie Mackintosh was a leading exponent of Art Nouveau.,1,1,correct
triviaqa_mistral,1718,"What is the name of 11 Roman Emperors, the first of which transferred the capital to Byzantium in 330 AD, and the last of which died when it was captured by the Turks in 1453?","Constantine the Great, Gallienus, Valerian, Diocletian, Maxentius, Constantine",1,0,incorrect
